ext_categories,ext_install_count,verified,total_vulners,high_vulners,medium_vulners,low_vulners,repo_stars,repo_forks,repo_languages,ext_rating_category,ext_version_category
Formatters,1315,False,3,3,0,0,7,0,javascript,4 and above,2 and above
Formatters,1315,False,3,3,0,0,7,0,typescript,4 and above,2 and above
Formatters,1315,False,3,3,0,0,7,0,svelte,4 and above,2 and above
Formatters,1315,False,3,3,0,0,7,0,css,4 and above,2 and above
Formatters,1315,False,3,3,0,0,7,0,html,4 and above,2 and above
Formatters,1315,False,0,0,0,0,2,1,typescript,4 and above,0
Linters,1315,False,0,0,0,0,1,0,php,0,0
Linters,1315,False,0,0,0,0,1,0,javascript,0,0
Other,1314,False,1,0,0,1,1,1,javascript,4 and above,0
Other,1314,False,1,0,0,1,1,1,typescript,4 and above,0
Other,1314,False,1,0,0,1,1,1,css,4 and above,0
Programming Languages,1314,False,0,0,0,0,19,3,assembly,4 and above,0
Programming Languages,1314,False,0,0,0,0,19,3,javascript,4 and above,0
Programming Languages,1314,False,0,0,0,0,19,3,c++,4 and above,0
Snippets,1314,False,0,0,0,0,19,3,assembly,4 and above,0
Snippets,1314,False,0,0,0,0,19,3,javascript,4 and above,0
Snippets,1314,False,0,0,0,0,19,3,c++,4 and above,0
Formatters,1314,False,0,0,0,0,19,3,assembly,4 and above,0
Formatters,1314,False,0,0,0,0,19,3,javascript,4 and above,0
Formatters,1314,False,0,0,0,0,19,3,c++,4 and above,0
Programming Languages,1314,False,6,0,6,0,3,0,javascript,0,0
Programming Languages,1314,False,6,0,6,0,3,0,batchfile,0,0
Linters,1314,False,6,0,6,0,3,0,javascript,0,0
Linters,1314,False,6,0,6,0,3,0,batchfile,0,0
Debuggers,1313,False,0,0,0,0,2,0,typescript,0,0
Testing,1313,False,0,0,0,0,0,2,typescript,0,0
Testing,1313,False,0,0,0,0,0,2,shell,0,0
Programming Languages,1313,False,16,1,4,11,200,11,typescript,0,2 and above
Programming Languages,1313,False,16,1,4,11,200,11,rust,0,2 and above
Programming Languages,1313,False,16,1,4,11,200,11,javascript,0,2 and above
Programming Languages,1313,False,16,1,4,11,200,11,css,0,2 and above
Programming Languages,1313,False,16,1,4,11,200,11,html,0,2 and above
Programming Languages,1313,False,16,1,4,11,200,11,php,0,2 and above
Programming Languages,1313,False,0,0,0,0,107,4,rust,0,2 and above
Programming Languages,1313,False,0,0,0,0,107,4,typescript,0,2 and above
Programming Languages,1313,False,0,0,0,0,107,4,css,0,2 and above
Programming Languages,1313,False,0,0,0,0,107,4,javascript,0,2 and above
Programming Languages,1313,False,0,0,0,0,107,4,html,0,2 and above
Programming Languages,1313,False,0,0,0,0,107,4,verilog,0,2 and above
Other,1312,False,0,0,0,0,1,0,typescript,0,0
Themes,1312,False,0,0,0,0,1,0,unknown,0,0
Programming Languages,1311,False,0,0,0,0,3,2,javascript,0,0
Programming Languages,1311,False,0,0,0,0,3,2,typescript,0,0
Programming Languages,1311,False,0,0,0,0,0,0,zenscript,0,0
Programming Languages,1311,False,0,0,0,0,2,0,unknown,4 and above,0
Themes,1311,False,0,0,0,0,0,0,unknown,0,0
Other,1309,False,0,0,0,0,6,0,svelte,4 and above,1
Other,1309,False,0,0,0,0,6,0,typescript,4 and above,1
Other,1309,False,0,0,0,0,6,0,css,4 and above,1
Other,1309,False,0,0,0,0,6,0,other,4 and above,1
Other,1309,False,2,0,1,1,2,0,solidity,4 and above,0
Other,1309,False,2,0,1,1,2,0,javascript,4 and above,0
Other,1309,False,2,0,1,1,2,0,typescript,4 and above,0
Other,1309,False,2,0,1,1,2,0,other,4 and above,0
Other,1309,False,0,0,0,0,0,0,javascript,4 and above,0
Programming Languages,1308,False,0,0,0,0,10,1,typescript,4 and above,0
Programming Languages,1308,False,0,0,0,0,10,1,javascript,4 and above,0
Snippets,1308,False,0,0,0,0,10,1,typescript,4 and above,0
Snippets,1308,False,0,0,0,0,10,1,javascript,4 and above,0
Formatters,1308,False,0,0,0,0,10,1,typescript,4 and above,0
Formatters,1308,False,0,0,0,0,10,1,javascript,4 and above,0
Programming Languages,1308,False,0,0,0,0,19,3,typescript,4 and above,0
Programming Languages,1308,False,0,0,0,0,19,3,javascript,4 and above,0
Snippets,1308,False,0,0,0,0,19,3,typescript,4 and above,0
Snippets,1308,False,0,0,0,0,19,3,javascript,4 and above,0
Debuggers,1308,False,0,0,0,0,19,3,typescript,4 and above,0
Debuggers,1308,False,0,0,0,0,19,3,javascript,4 and above,0
Themes,1307,False,0,0,0,0,3,1,javascript,4 and above,2 and above
Themes,1307,False,0,0,0,0,0,0,unknown,0,0
Themes,1307,False,0,0,0,0,1,0,unknown,4 and above,0
Programming Languages,1307,False,0,0,0,0,1,1,javascript,0,0
Themes,1306,False,0,0,0,0,0,0,unknown,0,0
Other,1305,False,0,0,0,0,1,0,typescript,4 and above,0
Other,1305,False,0,0,0,0,1,0,css,4 and above,0
Other,1305,False,0,0,0,0,1,0,javascript,4 and above,0
Themes,1305,False,0,0,0,0,4,0,unknown,4 and above,0
Programming Languages,1305,False,0,0,0,0,0,1,unknown,0,0
Themes,1305,False,0,0,0,0,0,0,unknown,4 and above,0
Other,1305,False,0,0,0,0,0,0,javascript,0,0
Snippets,1304,False,0,0,0,0,0,1,unknown,4 and above,2 and above
Extension Packs,1304,False,0,0,0,0,1,0,unknown,0,0
Debuggers,1304,False,0,0,0,0,0,0,typescript,0,0
Formatters,1304,False,0,0,0,0,0,0,typescript,0,0
Other,1304,False,0,0,0,0,3,0,typescript,0,0
Snippets,1304,True,0,0,0,0,3,0,typescript,4 and above,0
Snippets,1304,True,0,0,0,0,3,0,javascript,4 and above,0
Linters,1303,False,0,0,0,0,7,2,typescript,0,0
Other,1303,False,0,0,0,0,1,0,typescript,4 and above,0
Other,1303,False,0,0,0,0,1,0,javascript,4 and above,0
Other,1302,False,0,0,0,0,1,0,typescript,0,0
Themes,1302,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,1302,False,0,0,0,0,0,1,typescript,0,0
Programming Languages,1302,False,0,0,0,0,0,1,javascript,0,0
Themes,1301,False,0,0,0,0,8,1,unknown,4 and above,0
Programming Languages,1301,True,0,0,0,0,1,0,typescript,0,0
Programming Languages,1301,True,0,0,0,0,1,0,javascript,0,0
Snippets,1301,True,0,0,0,0,1,0,typescript,0,0
Snippets,1301,True,0,0,0,0,1,0,javascript,0,0
Linters,1301,False,0,0,0,0,8,3,typescript,4 and above,0
Data Science,1301,False,0,0,0,0,8,3,typescript,4 and above,0
Machine Learning,1301,False,0,0,0,0,8,3,typescript,4 and above,0
Testing,1301,False,0,0,0,0,8,3,typescript,4 and above,0
Other,1300,False,0,0,0,0,3,1,typescript,0,0
Other,1300,False,0,0,0,0,3,1,javascript,0,0
Other,1300,False,0,0,0,0,3,1,shell,0,0
Themes,1300,False,0,0,0,0,0,0,unknown,0,0
Themes,1300,False,0,0,0,0,0,0,unknown,0,0
Other,1298,True,0,0,0,0,3,0,typescript,0,0
